6374,6,,,,,,,,,
LCD,PLD,AGSA,Density,VF,dH,LNG-ANG_WC,ANG_WC,5bar,6bar,65bar
5.20725,4.43194,1749.5,1.26433,0.6598,-15.31205755,177.9535951,109.2745832,62.79167564,240.7452707,172.0662588
5.75448,3.84672,1373.16,1.27352,0.5668,-19.85790241,111.9610225,61.0232706,109.8894286,221.8504511,170.9126992
5.76124,3.82869,1366.85,1.27239,0.5698,-19.8556883,112.7508331,60.2463277,110.2308312,222.9816643,170.4771589
9.86619,7.72074,748.321,2.03715,0.6278,-13.00385923,175.5583894,95.05834042,31.93161568,207.4900051,126.9899561
6.84915,5.33678,1213.86,1.1268,0.5334,-19.53813825,99.3513624,45.2539587,101.0455363,200.3968987,146.299495
6.10337,3.92459,707.513,1.30886,0.4778,-23.74092814,64.49284925,42.54086275,79.42267935,143.9155286,121.9635421
6.78044,6.29448,1258.94,1.39086,0.6318,-14.09352828,265.2110656,116.8200391,33.16884058,298.3799062,149.9888797
5.45406,4.34442,898.914,1.56119,0.5862,-18.0116474,108.311509,58.78694988,73.52959832,181.8411073,132.3165482
4.64256,3.74008,406.533,1.27422,0.439,-24.02043298,46.41359516,33.28122902,50.44136333,96.85495849,83.72259235
11.3719,4.56274,2696.69,0.827364,0.6978,-22.00925713,235.9469293,130.8280382,104.5947258,340.5416551,235.422764
5.80287,4.05167,1044.53,1.21698,0.5248,-23.21030402,92.244868,47.3943017,86.1580126,178.4028806,133.5523143
5.9828,3.80786,1076.66,1.21698,0.5266,-23.01366444,90.74847408,54.03886728,92.10871022,182.8571843,146.1475775
6.7342,4.37179,2072.34,1.07253,0.6664,-17.312975,165.8364328,96.9748384,115.4832747,281.3197075,212.4581131
6.79743,4.32524,2032.1,1.08441,0.6682,-17.506295,155.0809316,91.30264,121.9237743,277.0047059,213.2264143
21.63198,16.25392,1767.81,0.800283,0.7074,-13.77796613,240.0130299,111.8631501,26.08711823,266.1001481,137.9502683
4.94612,3.94412,582.259,1.61514,0.469,-19.44206106,71.40382745,34.87137858,50.78472835,122.1885558,85.65610693
4.94277,3.96331,574.005,1.6182,0.4686,-19.49692197,65.75893824,32.07330452,52.82740956,118.5863478,84.90071408
4.91242,3.9231,566.164,1.62301,0.4676,-19.55868112,70.84545325,33.4807941,51.24397015,122.0894234,84.72476425
4.94225,3.94054,557.895,1.61564,0.4678,-19.47730459,64.63889517,33.34775999,52.78762923,117.4265244,86.13538922
4.87862,3.88747,1477.73,1.29691,0.6176,-17.60775009,225.8908808,90.62259675,88.42754275,314.3184235,179.0501395
4.90885,3.89845,1494.65,1.28693,0.6236,-17.51609665,223.3276419,92.09589703,87.99396367,311.3216056,180.0898607
13.18345,6.57771,2494.44,0.873765,0.722,-18.16193421,309.9921259,163.3082494,50.88472626,360.8768522,214.1929757
13.20001,6.4144,2410.89,0.879595,0.713,-20.40467784,297.5728578,166.1753414,60.84408184,358.4169396,227.0194232
13.22557,6.52759,2510.09,0.869317,0.7238,-17.92509113,307.6662834,162.1445964,50.7670965,358.4333799,212.9116929
5.40684,4.19271,955.985,1.71304,0.5474,-18.7260434,122.9902617,57.18287696,79.75127774,202.7415394,136.9341547
7.2534,4.34633,1291.31,1.24385,0.5726,-20.53715816,136.8933215,77.64759603,94.10084777,230.9941693,171.7484438
5.93474,4.94123,1997.73,1.12209,0.5918,-17.25827471,192.8535973,98.09109553,70.69068897,263.5442863,168.7817845
5.18747,4.15785,680.438,1.04558,0.5228,-24.20802981,94.15048045,32.90268465,83.70826585,177.8587463,116.6109505
5.65107,4.60462,1400.99,1.07269,0.5482,-21.4565548,106.7772249,40.2956009,101.4901816,208.2674065,141.7857825
5.00176,4.50394,797.421,1.67146,0.5778,-20.42837387,84.67383801,50.07607531,98.90355319,183.5773912,148.9796285
4.97225,4.13588,734.185,1.70618,0.581,-20.89471441,76.6557141,47.2918541,103.8175548,180.4732689,151.1094089
6.70756,4.84545,1960.54,1.15517,0.6434,-17.62801017,175.4879641,91.1932938,111.4668774,286.9548415,202.6601712
6.60931,5.74465,1457.32,1.16881,0.5968,-17.9556683,167.6993077,106.1177088,92.64543734,260.344745,198.7631461
8.78737,4.08662,1869.94,1.10967,0.6536,-20.12536099,198.0836656,110.674677,84.13232738,282.215993,194.8070044
5.02137,3.75623,563.953,1.79998,0.5264,-22.05461134,85.74529603,30.24058853,81.50828047,167.2535765,111.748869
5.46839,4.30835,467.873,1.80799,0.4296,-21.63817872,24.04466882,18.18255875,71.8831421,95.92781092,90.06570085
7.40414,5.70962,742.093,1.17288,0.5052,-19.00773664,53.75971979,43.84614359,68.14630631,121.9060261,111.9924499
6.19427,4.05594,798.68,1.18958,0.473,-22.90807951,77.82150286,38.21390576,71.83207424,149.6535771,110.04598
12.63372,9.84913,4246.95,0.49196,0.786,-12.77255142,339.6255937,185.9756084,43.46637486,383.0919686,229.4419833
6.13171,4.84213,652.704,1.27844,0.4692,-21.57577249,43.56734671,32.08992741,69.92345099,113.4907977,102.0133784
5.40585,4.42661,1030.36,1.07764,0.5072,-25.99159989,79.2391636,46.2990626,109.6544996,188.8936632,155.9535622
5.63215,4.41962,4008.23,0.709614,0.7052,-17.99312688,230.2086225,112.1744554,111.9470276,342.1556501,224.121483
6.05941,4.38582,1104.33,1.12793,0.5356,-25.34547501,76.8022313,44.2167123,114.2525504,191.0547817,158.4692627
9.24397,3.95127,1814.58,0.978932,0.621,-21.74898271,139.6366421,82.3543792,134.1692419,273.805884,216.5236211
9.35814,4.03338,1925.64,0.94009,0.6284,-19.28069693,164.3605778,94.1002315,116.0122631,280.3728409,210.1124946
8.12382,4.26401,837.087,1.06775,0.5044,-19.99091977,84.47473679,48.57857189,59.44641221,143.921149,108.0249841
14.94628,13.53695,2452.63,0.789914,0.726,-17.83063567,194.0373426,104.5855805,79.23209977,273.2694424,183.8176803
5.40162,3.95608,676.803,1.63717,0.5328,-24.47281911,63.340014,32.3084383,107.3641628,170.7041768,139.6726011
5.27982,3.88793,539.212,1.92173,0.5212,-25.38963015,61.9739975,19.7099659,104.205158,166.1791555,123.9151239
7.09926,5.56143,3324.6,0.807372,0.719,-15.31496787,217.5462732,139.2119576,73.33283077,290.879104,212.5447884
12.16588,7.54473,3711.14,0.600216,0.759,-14.12812528,312.238563,171.7225747,60.74511178,372.9836748,232.4676865
8.24491,4.53271,2200.36,0.809297,0.6282,-17.17555509,164.1323311,89.60329407,86.58046443,250.7127955,176.1837585
5.42885,4.67136,481.351,1.36702,0.4526,-22.93761655,20.73033119,9.51143597,46.86751021,67.5978414,56.37894618
6.95447,5.78801,779.321,1.44957,0.5158,-28.02939461,75.54523664,42.49858264,93.85733166,169.4025683,136.3559143
5.75488,3.93289,1160.6,1.23407,0.543,-24.44775595,79.7490253,36.1063041,124.2699451,204.0189704,160.3762492
9.78657,5.80849,1202.89,0.947194,0.557,-16.42573679,135.9549482,75.21937962,47.61061218,183.5655604,122.8299918
8.69165,5.83007,965.235,1.20862,0.5344,-24.71624688,86.4708739,41.3533682,119.9272783,206.3981522,161.2806465
6.2915,4.5306,887.604,1.16326,0.5158,-18.04233074,80.04448997,39.76833559,47.29572683,127.3402168,87.06406242
6.42335,4.78031,948.038,1.15007,0.529,-17.76785822,99.92084307,46.42098723,46.75448493,146.675328,93.17547216
6.20577,4.3891,840.475,1.19479,0.5078,-18.56204783,77.27990201,36.37481086,46.63087439,123.9107764,83.00568525
8.17605,4.71571,507.776,2.17241,0.5056,-17.91605962,133.8529172,63.377666,45.6488474,179.5017646,109.0265134
7.95221,7.58337,1667.44,0.978026,0.607,-16.24536285,173.0733573,106.0348434,102.2389405,275.3122978,208.2737839
5.26106,4.80157,1165.13,1.1048,0.553,-19.21173214,91.85621595,63.62058245,85.19339015,177.0496061,148.8139726
5.44312,5.07173,1270.86,1.06786,0.5604,-18.62514664,86.86738313,62.01695613,86.72126887,173.588652,148.738225
5.59642,3.8769,584.199,1.50798,0.4824,-30.88748417,17.8814886,13.747674,100.0314279,117.9129165,113.7791019
5.44441,4.81551,943.154,1.57966,0.6242,-18.59119334,85.53168829,50.97392699,86.11197691,171.6436652,137.0859039
7.60738,3.97403,964.139,1.31766,0.5236,-21.56642016,95.8458346,63.1973869,93.1791674,189.025002,156.3765543
5.9118,5.17695,771.213,1.3358,0.4974,-20.38905335,72.40475645,45.55394425,74.34154035,146.7462968,119.8954846
5.58529,4.21049,854.658,1.73559,0.546,-16.08460128,166.20023,92.65828586,43.29467084,209.4949008,135.9529567
6.19757,4.01106,567.408,1.45575,0.474,-27.84789098,128.4740431,40.86217496,70.31170044,198.7857435,111.1738754
5.1026,4.0827,442.098,1.64165,0.4456,-18.08581457,89.76253941,53.21610626,34.31251939,124.0750588,87.52862565
8.1309,7.21043,3037.76,0.715898,0.7158,-13.56913613,272.4795217,157.0540198,65.65969256,338.1392143,222.7137124
6.56789,4.70003,2106.82,0.994726,0.6568,-19.16965711,171.149029,98.9529185,105.3121418,276.4611708,204.2650603
5.23045,4.40009,1458.79,1.19945,0.58,-21.66265956,112.1995129,60.3067655,119.9494854,232.1489983,180.2562509
5.16976,4.01341,616.905,1.5881,0.4814,-19.11696224,69.9666464,34.26308632,52.6091198,122.5757662,86.87220612
7.41428,6.47014,2391.37,0.816351,0.6628,-17.99091657,168.1864842,99.7994467,114.0841342,282.2706184,213.8835809
6.95469,5.55862,1959.36,0.866054,0.6176,-17.71046365,153.6991968,88.25826952,95.20657508,248.9057719,183.4648446
5.87643,3.82611,1426.23,1.02895,0.5682,-23.71384098,82.5400464,52.5790001,123.3716806,205.911727,175.9506807
6.4927,4.80037,1441.67,1.1359,0.5718,-22.69934411,91.1203674,48.2518845,131.0504149,222.1707823,179.3022994
7.17756,4.14343,1876.54,0.93657,0.5934,-17.88335034,147.4879719,90.68620495,96.95459045,244.4425623,187.6407954
6.46497,4.73774,1967.19,0.941841,0.5902,-18.90572985,148.5139368,83.4964309,103.1925708,251.7065076,186.6890017
6.46968,5.45118,1317.47,1.037,0.5412,-19.66387759,112.0899823,67.6632278,90.5375797,202.627562,158.2008075
5.40281,4.28093,1358.45,1.18436,0.5606,-18.97592656,155.1487929,67.74013991,92.73165609,247.880449,160.471796
5.97954,4.24278,909.047,1.30449,0.4938,-21.71120065,73.81898772,42.97553752,95.56963348,169.3886212,138.545171
8.55224,6.29163,2181.62,0.84726,0.653,-16.38720811,185.3500708,107.3087528,93.18434259,278.5344134,200.4930954
5.63872,3.87203,1294.62,1.06793,0.5686,-20.19150137,105.3868236,54.07383814,99.33389476,204.7207184,153.4077329
4.795,4.07473,2368.6,1.13588,0.6968,-11.72905919,275.3064858,123.5449648,14.27800262,289.5844884,137.8229674
5.53493,4.56275,3560.59,0.932577,0.7606,-10.01660506,267.7056918,122.4233805,14.96908436,282.6747762,137.3924649
5.03819,3.84363,494.56,1.81693,0.4852,-21.18584234,53.08764321,21.87563029,66.86276519,119.9504084,88.73839548
9.85225,8.07125,1686.76,1.06602,0.664,-16.99278148,216.9217173,119.678977,52.47732401,269.3990413,172.156301
5.0332,4.12661,861.818,1.10257,0.5042,-25.83330855,43.1908998,28.6220673,122.8574809,166.0483807,151.4795482
5.00227,4.2399,865.452,1.10398,0.515,-26.9018341,38.3466083,27.6901368,128.0379712,166.3845795,155.728108
5.15312,4.22321,621,1.21722,0.4796,-25.74548024,44.20474597,25.83834577,93.57228313,137.7770291,119.4106289
5.17201,4.22878,628.924,1.2164,0.4792,-25.78150902,44.61311017,27.30277857,93.15172643,137.7648366,120.454505
5.19102,4.23615,631.694,1.21425,0.48,-25.86976383,43.51976871,25.84449961,95.23275579,138.7525245,121.0772554
5.53585,3.92423,1516.67,1.23909,0.6304,-19.00306377,119.6118146,68.5299815,111.3033423,230.9151569,179.8333238
8.08882,6.64746,2317.45,0.857961,0.6604,-15.67106446,214.6635277,119.0327477,86.38518907,301.0487168,205.4179368
10.10291,7.15637,2542.34,0.681717,0.6842,-14.8755212,223.5536753,131.6877817,76.0760724,299.6297477,207.7638541
14.1452,13.26623,2146.34,0.718024,0.7232,-17.26329804,273.9287618,139.5055451,52.31474346,326.2435053,191.8202886
5.24294,3.86797,1345.9,1.46762,0.64,-18.21382206,150.6799715,75.2845678,112.3887834,263.0687549,187.6733512
5.27459,4.52668,823.275,1.48634,0.5418,-19.64733941,179.3087294,59.21558521,70.26516209,249.5738915,129.4807473
9.16743,4.27442,1687.62,1.02656,0.6018,-13.17827797,231.3964224,162.4550223,31.67451461,263.070937,194.1295369
9.36738,4.35185,1362.78,1.20213,0.576,-12.16039727,230.0707277,133.9507596,20.92384121,250.9945689,154.8746008
9.10068,4.24338,1373.57,1.22219,0.5934,-12.25288339,228.4067303,142.0067663,22.68440741,251.0911377,164.6911737
9.03723,4.17928,1353.01,1.25701,0.594,-12.36600853,231.2429405,150.8067808,22.32985067,253.5727912,173.1366315
9.10772,4.29795,1369.58,1.27221,0.6022,-12.53910013,236.6181299,150.0685148,25.87355875,262.4916886,175.9420735
9.02688,4.19715,1321.89,1.29051,0.6062,-12.91966218,229.4544947,154.5178614,27.08653306,256.5410278,181.6043945
9.36232,4.34831,1057.47,1.51484,0.5888,-12.81588742,229.0455266,139.539655,23.53326641,252.578793,163.0729214
4.69268,4.51959,287.064,1.86097,0.4064,-29.29294985,15.5814931,12.245517,112.1589971,127.7404902,124.4045141
4.6866,4.49829,273.938,1.86798,0.3994,-29.3708867,15.5587719,9.9345086,114.5822667,130.1410386,124.5167753
4.79521,4.61385,296.653,1.86496,0.4024,-28.67593154,14.9298366,10.3116182,113.9508203,128.8806569,124.2624385
13.76426,6.67603,3693.76,0.642349,0.7784,-12.17350964,336.8768727,160.330372,29.91765096,366.7945237,190.248023
8.76153,5.94273,823.467,2.07228,0.6254,-18.57518188,137.1806339,75.4609397,109.1246916,246.3053255,184.5856313
8.91997,5.7935,748.751,2.21714,0.615,-19.08071573,119.3454159,69.3251614,116.8992298,236.2446457,186.2243912
8.41618,6.10368,847.329,1.98293,0.6294,-18.215433,138.3904653,78.6186508,101.1028949,239.4933602,179.7215457
8.35434,5.33584,635.259,2.50251,0.5862,-21.26077101,106.9785579,56.8076333,124.7340744,231.7126323,181.5417077
5.10392,4.12276,2332.16,1.12645,0.6972,-11.76681608,219.0474578,112.033322,17.51390254,236.5613603,129.5472245
6.55692,5.28768,1265.44,0.964561,0.5288,-20.67929433,80.78683893,40.33647133,81.25016037,162.0369993,121.5866317
4.764,3.76645,334.223,2.24785,0.4204,-22.4325099,35.07032227,15.93722783,57.69401966,92.76434193,73.63124749
6.09081,4.63079,2014.34,1.00409,0.6222,-19.43631627,162.2162689,90.2249376,126.445983,288.6622519,216.6709206
6.35523,5.9549,3387.58,0.780645,0.7136,-16.00029564,228.7718046,127.386921,83.77129994,312.5431045,211.1582209
8.83948,6.75629,1942.98,0.939688,0.6374,-19.61170502,188.6172808,112.6422893,96.3955155,285.0127963,209.0378048
11.25458,10.39011,2346.92,0.837465,0.6976,-15.2458116,268.8869027,153.8212304,59.38443973,328.2713424,213.2056701
15.02825,14.15107,2589.7,0.818993,0.749,-14.26141808,317.9564819,171.2155782,47.55184881,365.5083307,218.767427
14.4151,5.79989,3288.27,0.676201,0.7366,-14.77938031,304.5536673,181.8905985,62.41990949,366.9735768,244.310508
7.26036,3.75863,292.347,3.37203,0.5588,-15.11344587,128.1804484,81.09960779,34.32537751,162.5058259,115.4249853
7.45471,4.20487,361.346,3.27069,0.5696,-14.14280805,130.4481733,79.39545774,32.38432806,162.8325014,111.7797858
5.70852,4.41794,756.664,1.67395,0.5296,-26.7903287,51.8073916,25.0783933,102.6554335,154.4628251,127.7338268
5.05239,4.58585,684.586,1.75182,0.5156,-22.76037404,35.60016385,22.57590795,91.89424605,127.4944099,114.470154
5.00259,4.48496,568.649,1.99522,0.5076,-23.11564476,31.59809549,21.04203829,91.57077871,123.1688742,112.612817
5.5699,4.33438,595.258,1.93342,0.516,-27.27438137,32.12588218,16.13099468,98.92958762,131.0554698,115.0605823
7.1533,3.82815,402.286,2.06709,0.496,-25.13762601,69.82585913,43.01955073,79.07186317,148.8977223,122.0914139
6.94577,6.48704,1763.93,1.01181,0.629,-16.48463185,208.6843345,98.09644506,96.46189144,305.1462259,194.5583365
7.25204,6.74283,1723.31,1.01031,0.638,-16.35922199,212.5707985,111.8109869,99.19628663,311.7670851,211.0072735
7.08623,6.6722,1595.68,1.02717,0.6198,-16.51062569,219.7126247,103.5654046,93.44674314,313.1593678,197.0121477
7.14051,6.67398,1666.42,1.01557,0.624,-16.38384758,217.7979552,106.2360809,95.22228246,313.0202377,201.4583634
6.58573,6.10481,1703.51,1.02216,0.611,-16.76428153,163.6122442,76.19818187,97.27150393,260.8837481,173.4696858
7.08508,6.6128,1789.44,1.00152,0.6318,-16.316777,211.0593366,108.9953088,97.24130963,308.3006462,206.2366184
6.87071,6.41176,1798.25,1.00146,0.6308,-16.37946764,201.5101754,94.66019494,93.27130486,294.7814803,187.9314998
5.93455,5.00989,1037.18,0.964739,0.4918,-23.68911144,59.47584934,22.75723702,72.92347996,132.3993293,95.68071698
5.21271,3.78909,573.227,1.47771,0.4794,-23.22436108,69.94046423,29.01221073,70.02843457,139.9688988,99.0406453
6.17038,3.88626,966.424,1.0897,0.5652,-26.67257464,72.46311492,39.28670582,90.66159738,163.1247123,129.9483032
4.71651,3.9269,318.29,1.23753,0.494,-29.10362956,21.17874561,13.54127515,78.42808096,99.60682657,91.96935611
5.49131,3.77257,1186.23,1.16939,0.5526,-22.92828028,82.8364304,50.7970325,122.3181519,205.1545823,173.1151844
5.42414,4.17526,1388.68,1.15055,0.5668,-22.58311087,77.5957165,48.7805375,138.3288712,215.9245877,187.1094087
7.47721,5.13969,1658.86,0.925259,0.5898,-19.77227228,92.097647,52.7655889,113.7265636,205.8242106,166.4921525
7.03999,4.83767,1275.13,1.19258,0.565,-19.73152171,103.6256901,61.4125497,114.455116,218.0808061,175.8676657
7.04175,4.93619,1331.31,1.16871,0.5758,-19.61934375,103.0305188,62.4506735,114.1520484,217.1825672,176.6027219
7.40162,5.12822,2469,0.935395,0.6746,-17.65653539,203.2744651,123.8655995,79.16908173,282.4435468,203.0346812
5.79357,5.23786,1076.83,1.42202,0.5756,-20.30536773,63.8911577,34.4496785,119.3187577,183.2099154,153.7684362
6.14666,4.14311,1370.97,1.13268,0.598,-18.68902049,137.0272727,73.10228106,94.58331504,231.6105877,167.6855961
8.64445,5.92674,3150.79,0.762449,0.7046,-17.91543092,250.403771,140.1010444,82.83477479,333.2385458,222.9358192
9.24057,8.58239,2935.2,0.696077,0.7082,-16.26884097,299.803905,159.8326549,60.58154336,360.3854484,220.4141983
11.83739,10.43961,3227.86,0.634446,0.7402,-16.47863408,285.7582161,164.7805971,52.08735135,337.8455674,216.8679484
9.11454,7.50033,1483.56,1.16801,0.654,-14.32270771,217.0788355,117.581026,52.29165394,269.3704894,169.8726799
7.42959,4.86526,632.478,1.59483,0.5194,-17.47139984,94.16481668,52.06786888,48.86394132,143.028758,100.9318102
8.71773,6.01818,1294.69,1.33605,0.6404,-15.16848207,169.3718189,96.90671316,61.98573744,231.3575563,158.8924506
8.6676,5.83377,1284.24,1.34426,0.6354,-15.25551578,165.518748,94.77161445,64.24935995,229.7681079,159.0209744
8.90958,6.18498,1497.81,1.17412,0.6506,-15.17821625,200.6634227,109.3235919,65.10544837,265.7688711,174.4290403
9.11936,6.31963,1556.5,1.11347,0.6578,-14.65097241,196.694825,107.5953212,59.63815463,256.3329796,167.2334758
8.44954,6.53826,1846.51,0.954159,0.643,-15.4443192,193.8299281,104.5663769,72.11119884,265.9411269,176.6775757
5.30249,4.25008,828.073,1.48751,0.5432,-20.73168596,171.847187,59.33617738,78.34336272,250.1905497,137.6795401
6.18145,3.97754,2630.44,0.943184,0.6618,-18.16880563,171.5242814,95.9160561,128.5894839,300.1137653,224.50554
20.51668,7.7477,4763.89,0.405068,0.822,-10.75899483,374.4977999,188.1368286,31.87760685,406.3754067,220.0144354
9.96651,8.62113,2093.13,0.918137,0.6824,-14.808299,245.1252773,138.1390984,58.71111746,303.8363948,196.8502159
14.23268,4.75487,1946.61,0.637403,0.6812,-12.77880768,223.7997259,127.2843868,38.42545685,262.2251827,165.7098436
15.09176,9.842,2349.59,0.561619,0.7206,-12.09099909,269.5996471,136.5827094,32.47486214,302.0745092,169.0575715
9.41174,4.54571,1134.33,1.06892,0.5486,-23.63914195,110.4301528,54.2216098,103.83695,214.2671028,158.0585598
10.28405,5.66029,1640.12,0.907624,0.6758,-15.52992561,213.5379645,136.6099298,87.38374927,300.9217138,223.9936791
24.1004,7.53546,3431.26,0.570649,0.7816,-14.84151928,327.8693242,158.6410232,36.59051,364.4598342,195.2315332
23.87439,6.75259,3316.52,0.54542,0.7792,-15.43023138,336.7457858,152.0323402,31.88211736,368.6279032,183.9144576
6.84955,5.26119,2100.55,0.91964,0.6246,-22.01982688,117.1114215,68.0336732,112.6613222,229.7727437,180.6949954
21.81992,21.11699,2170.68,0.624269,0.7802,-24.20429565,301.3142757,149.0062932,85.10817762,386.4224533,234.1144708
9.04728,8.48639,1973.9,0.87931,0.6642,-20.04613114,228.6480949,118.7951996,99.60361728,328.2517122,218.3988169
