IP,EA,HomoLumoGap,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,VSA_EState1,HeavyAtomCount,NumHeteroatoms,MolLogP,MolMR,fr_halogen,SPS,LF,GWP
0.38929453,-0.12740892,0.39374,12.80116071,12.80116071,0.169298659,-6.924889456,0.556928578,15.75,394.108,388.06,394.0074473,146,0.452838665,-0.316841766,0.452838665,0.316841766,0.375,0.541666667,0.708333333,19.35712522,10.46042698,2.748565498,-2.33515451,2.487835962,-2.581309297,4.772933272,-0.561520595,2.349734538,5.54651275,396.7737976,19.82842712,11.16856684,11.16856684,10.28553391,5.05902829,5.05902829,3.713029819,3.713029819,-1,32118.5214,23,6.378698225,4.338842975,123.7344516,160.4887832,24,16,3.8692,45.87,12,15.75,0.230448921,2.340444115
0.433571628,-0.1837117,0.42573,10.5625,10.5625,0.583333333,-4.458333333,0.443340977,12,100.039,97.015,100.0135994,38,0.521735127,-0.29527916,0.521735127,0.29527916,1.333333333,1.5,1.5,19.42239887,11.31384425,2.253485339,-1.968409616,2.125813891,-2.079438604,4.147241054,-0.311240003,1.351644115,3.168489873,38.54808141,5.207106781,3.042141709,3.042141709,2.560660172,1.179319145,1.179319145,0.649864884,0.649864884,-0.25,12.16479704,5.75,1.466049383,3.75,32.71434458,34.625,6,4,1.1526,13.064,3,12,0.69019608,2.789580712
0.37282148,-0.137866954,0.33713,11.68097222,11.68097222,0.777430556,-5.510902778,0.565450467,13.8,164.073,159.033,164.0260559,62,0.455265611,-0.378049381,0.455265611,0.378049381,1.1,1.5,1.6,19.42859034,10.34391132,2.56882595,-2.172137004,2.345547773,-2.398482713,4.737500151,-0.29428485,1.613308436,4.101783753,106.7058033,8.414213562,5.005177437,5.005177437,4.310660172,2.245387998,2.245387998,1.635220516,1.635220516,-0.39,75.82549647,9.61,2.691883216,2.091016225,53.77529962,60.59631944,10,6,1.8304,22.878,5,13.8,-1.161150909,0.204119983
0.362325373,-0.138579846,0.33121,11.67171296,11.67171296,0.940763889,-4.005208333,0.548416333,12.66666667,146.083,140.035,146.0354777,56,0.329645147,-0.378198149,0.378198149,0.329645147,1.444444444,1.888888889,2,19.32242612,10.37381326,2.39915493,-2.119916133,2.216125654,-2.310884032,4.662585737,-0.159403349,1.650309744,3.702086145,82.63682062,7.491563832,4.704563233,4.704563233,4.004035845,2.153552204,2.153552204,1.494741051,1.494741051,-0.32,59.4111508,8.68,3.004496065,2.644278396,49.60976421,49.52050926,9,5,1.5332,22.827,4,12.66666667,-1.148741651,0.225309282
0.37569168,-0.156082284,0.35254,10.93097222,10.93097222,1.007430556,-4.171875,0.497208634,12,114.066,109.026,114.0292494,44,0.41126207,-0.375273913,0.41126207,0.375273913,1.428571429,1.857142857,1.857142857,19.41330814,10.71710627,2.256596322,-2.005156895,2.126648913,-2.142943414,4.414517459,-0.166665092,1.295836389,3.154490065,48.63193445,5.914213562,3.749248491,3.749248491,3.060660172,1.617423525,1.617423525,1.048190279,1.048190279,-0.25,18.14170945,6.75,2.159989594,5.75,39.07928669,36.57416667,7,4,1.1951,17.931,3,12,-1.113509275,0.31386722
0.43157393,-0.13759502,0.39668,11.39803241,11.39803241,2.395833333,-5.894166667,0.647162035,14.30769231,218.043,216.027,217.9977904,80,0.423328635,-0.300179361,0.423328635,0.300179361,0.769230769,1.076923077,1.153846154,19.42521967,10.32276561,2.586484368,-2.217308432,2.359764692,-2.448054569,4.750848231,-0.354901244,1.766634113,4.578877531,142.5074118,10.86180732,5.586664613,5.586664613,5.548547388,2.619083989,2.619083989,1.860000462,1.860000462,-0.6,254.3953123,12.4,3.641965974,4.247360432,66.27190582,93.03069444,13,9,2.7188,22.987,8,14.30769231,1.348304863,3.482873584
0.43449436,-0.14223169,0.42663,11.90208333,11.90208333,2.128333333,-5.835717593,0.680494193,14.14285714,234.042,232.026,233.9927051,86,0.452381988,-0.250713692,0.452381988,0.250713692,0.642857143,0.857142857,1,19.34174724,10.55837115,2.625108803,-2.239086205,2.381545727,-2.464783868,4.654281761,-0.478291086,1.784821314,4.511880583,160.1800927,11.5689141,5.994912903,5.994912903,6.083004439,2.758453318,2.758453318,1.790560264,1.790560264,-0.64,430.1419366,13.36,4.255635544,3.617033145,71.38545105,96.34338435,14,10,2.6504,24.072,8,14.14285714,1.127104798,3.521138084
0.39352519,-0.154643989,0.39965,11.83375,11.83375,0.465208333,-4.567708333,0.584680057,13.8,162.082,156.034,162.0303923,62,0.447531993,-0.316844632,0.447531993,0.316844632,0.8,1,1.1,19.33490061,10.56393723,2.580668535,-2.214126606,2.340969014,-2.428457313,4.634032443,-0.418192312,1.876530098,4.281756762,99.82521877,8.414213562,5.328354473,5.328354473,4.371320344,2.230673817,2.230673817,1.441800751,1.441800751,-0.36,99.45609517,9.64,2.710639227,1.571619338,54.72330944,53.705,10,6,1.4648,23.912,4,13.8,0.230448921,2.305351369
0.416288795,-0.19329494,0.4183,10.54166667,10.54166667,0.949074074,-2.615740741,0.455409241,9.6,82.049,78.017,82.02302119,32,0.344561043,-0.326338185,0.344561043,0.326338185,1.6,1.8,1.8,19.28664297,11.40769322,1.900903165,-1.851487654,1.868264741,-1.886835564,3.937903105,-0.104592812,1.378783493,2.539538861,21.60964047,4.28445705,2.741527506,2.741527506,2.27005561,1.080386331,1.080386331,0.496355032,0.496355032,-0.18,9.651484454,4.82,2.081780105,3.82,28.54880918,24.5,5,3,0.8554,13.013,2,9.6,0.041392685,2.133538908
0.536314379,-0.019859577,0.33848,10.47222222,9.847222222,9.847222222,-10.47222222,0.460151937,23.14285714,146.055,146.055,145.9624903,48,0.431426739,-0.071904456,0.431426739,0.071904456,0.571428571,0.571428571,0.571428571,32.51117546,18.55882454,2.644391011,-2.279868728,2.988726152,-1.915326152,8.412926126,0.291073874,0.591672779,4.431293675,62.74506838,6.40824829,2.676035129,3.492531709,2.449489743,0.9258201,2.777460299,0.874817765,2.624453296,-0.07,4.14170945,6.93,0.6465899,18691.48102,35.13578706,59.08333333,7,7,3.1694,14.239,6,23.14285714,3.505149978,4.401400541
0.484370715,-0.149762933,0.3711,9.5,9.5,2.5,-2.5,0.383980217,9,71.001,71.001,70.99828366,26,0.198710437,-0.066236812,0.198710437,0.066236812,1,1,1,19.54200494,13.46499506,1.804270293,-1.669796669,1.822973646,-1.719473646,3.244488771,-0.295488771,0.811278124,2.323790008,8,3.577350269,1.581107015,1.581107015,1.732050808,0.507092553,0.507092553,0.191662969,0.191662969,-0.25,3.245112498,3.75,1.113636364,15.75,20.436583,28.5,4,4,0.9419,5.163,3,9,2.755112266,4.240549248
0.420344907,-0.06595397,0.27934,11.3525,11.3525,0.964791667,-5.839375,0.453943469,12.9,164.029,163.021,163.9896704,60,0.500390731,-0.39618864,0.500390731,0.39618864,1.1,1.5,1.6,19.4300798,10.60482981,2.605341738,-2.149614477,2.34886844,-2.381408507,5.372630626,-0.371838794,1.613308436,4.234128446,127.344978,8.414213562,4.283669215,4.283669215,4.310660172,1.870439849,1.870439849,1.228611475,1.228611475,-0.88,75.82549647,9.12,2.391378644,1.815422017,51.5718796,58.11944444,10,7,1.3145,18.151,5,12.9,0.556302501,2.775974331
0.482147797,-0.073929448,0.33379,9.993055556,9.993055556,5.666666667,-5.666666667,0.408382243,11.6,102.061,102.061,101.9587067,32,0.475730989,-0.160238087,0.475730989,0.160238087,1.2,1.2,1.2,32.27905656,15.93551276,1.943017414,-1.569864412,1.853334023,-1.687298711,7.806054002,0.501155986,0.721928095,4.062942299,90.81635834,4.5,1.980673817,2.797170398,2,0.641940033,1.9258201,0.378338881,1.135016644,-0.19,3.609640474,4.81,0.891220876,345.7601385,27.92177219,36.58333333,5,5,0.1702,11.1358,2,11.6,1.556302501,3.665580991
0.385074629,-0.166982671,0.35533,10.47222222,10.47222222,0.347222222,-0.625,0.452864311,7.5,64.059,59.019,64.032443,26,0.112460397,-0.393660541,0.393660541,0.112460397,1.75,2,2,19.14125365,10.85212639,1.612094854,-1.658739217,1.535687643,-1.773431514,4.076056628,0.252580798,1.370950594,1.974744871,8,3.414213562,2.239391631,2.239391631,1.914213562,1.083489008,1.083489008,0.412589034,0.412589034,-0.11,6.854752972,3.89,2.89,1.89,24.0639623,10.47222222,4,2,-0.0518,13.0608,1,7.5,-1.356547324,-0.27572413
